driverStandingsId,raceId,driverId,points,position,positionText,wins,fileName
9385,275,112,0.0,14,14,0,driver_standings.csv
9384,275,70,1.0,10,10,0,driver_standings.csv
9383,275,65,6.0,5,5,0,driver_standings.csv
9382,275,30,4.0,6,6,0,driver_standings.csv
9381,275,71,12.0,3,3,0,driver_standings.csv
9380,275,118,0.0,13,13,0,driver_standings.csv
9379,275,77,1.0,12,12,0,driver_standings.csv
9378,275,109,2.0,8,8,0,driver_standings.csv
9377,275,104,3.0,7,7,0,driver_standings.csv
9376,275,87,6.0,4,4,0,driver_standings.csv
9375,275,102,26.0,1,1,2,driver_standings.csv
9374,275,117,14.0,2,2,1,driver_standings.csv
9413,276,88,0.0,19,19,0,driver_standings.csv
9412,276,84,4.0,8,8,0,driver_standings.csv
9411,276,22,0.0,20,20,0,driver_standings.csv
9410,276,120,2.0,12,12,0,driver_standings.csv
9409,276,119,2.0,11,11,0,driver_standings.csv
9408,276,69,0.0,16,16,0,driver_standings.csv
9407,276,105,0.0,21,21,0,driver_standings.csv
9406,276,100,0.0,18,18,0,driver_standings.csv
9405,276,55,0.0,17,17,0,driver_standings.csv
9404,276,112,2.0,10,10,0,driver_standings.csv
9403,276,70,1.0,13,13,0,driver_standings.csv
9402,276,65,6.0,6,6,0,driver_standings.csv
9401,276,30,10.0,4,4,0,driver_standings.csv
9400,276,71,12.0,3,3,0,driver_standings.csv
9399,276,118,0.0,15,15,0,driver_standings.csv
9398,276,77,1.0,14,14,0,driver_standings.csv
9397,276,109,5.0,7,7,0,driver_standings.csv
9396,276,104,3.0,9,9,0,driver_standings.csv
9395,276,87,6.0,5,5,0,driver_standings.csv
9394,276,102,26.0,1,1,2,driver_standings.csv
9393,276,117,24.0,2,2,2,driver_standings.csv
9436,277,123,0.0,23,23,0,driver_standings.csv
9435,277,121,2.0,12,12,0,driver_standings.csv
9434,277,88,0.0,20,20,0,driver_standings.csv
9433,277,84,4.0,9,9,0,driver_standings.csv
9432,277,22,0.0,21,21,0,driver_standings.csv
9431,277,120,2.0,13,13,0,driver_standings.csv
9430,277,119,5.0,8,8,0,driver_standings.csv
9429,277,69,0.0,17,17,0,driver_standings.csv
9428,277,105,0.0,22,22,0,driver_standings.csv
9427,277,100,0.0,19,19,0,driver_standings.csv
9426,277,55,0.0,18,18,0,driver_standings.csv
9425,277,112,2.0,11,11,0,driver_standings.csv
9424,277,70,1.0,15,15,0,driver_standings.csv
9423,277,65,6.0,6,6,0,driver_standings.csv
9422,277,30,14.0,3,3,0,driver_standings.csv
9421,277,71,12.0,4,4,0,driver_standings.csv
9420,277,118,0.0,16,16,0,driver_standings.csv
9419,277,77,2.0,14,14,0,driver_standings.csv
9418,277,109,5.0,7,7,0,driver_standings.csv
9417,277,104,3.0,10,10,0,driver_standings.csv
9416,277,87,6.0,5,5,0,driver_standings.csv
9415,277,102,32.0,2,2,2,driver_standings.csv
9414,277,117,34.0,1,1,3,driver_standings.csv
9461,278,91,0.0,25,25,0,driver_standings.csv
9460,278,110,0.0,22,22,0,driver_standings.csv
9459,278,123,0.0,24,24,0,driver_standings.csv
9458,278,121,2.0,13,13,0,driver_standings.csv
9457,278,88,0.0,21,21,0,driver_standings.csv
9456,278,84,5.0,7,7,0,driver_standings.csv
9455,278,22,0.0,20,20,0,driver_standings.csv
9454,278,120,2.0,14,14,0,driver_standings.csv
9453,278,119,5.0,10,10,0,driver_standings.csv
9452,278,69,0.0,18,18,0,driver_standings.csv
9451,278,105,0.0,23,23,0,driver_standings.csv
9450,278,100,0.0,19,19,0,driver_standings.csv
9449,278,55,4.0,11,11,0,driver_standings.csv
9448,278,112,2.0,12,12,0,driver_standings.csv
9447,278,70,1.0,16,16,0,driver_standings.csv
9446,278,65,6.0,6,6,0,driver_standings.csv
9445,278,30,14.0,4,4,0,driver_standings.csv
9444,278,71,18.0,3,3,0,driver_standings.csv
9443,278,118,0.0,17,17,0,driver_standings.csv
9442,278,77,2.0,15,15,0,driver_standings.csv
9441,278,109,5.0,9,9,0,driver_standings.csv
9440,278,104,5.0,8,8,0,driver_standings.csv
9439,278,87,6.0,5,5,0,driver_standings.csv
9438,278,102,42.0,1,1,3,driver_standings.csv
9437,278,117,37.0,2,2,3,driver_standings.csv
9513,280,79,0.0,26,26,0,driver_standings.csv
9512,280,91,1.0,17,17,0,driver_standings.csv
9487,279,79,0.0,26,26,0,driver_standings.csv
9486,279,91,1.0,17,17,0,driver_standings.csv
9485,279,110,0.0,23,23,0,driver_standings.csv
9484,279,123,0.0,25,25,0,driver_standings.csv
9483,279,121,2.0,14,14,0,driver_standings.csv
9482,279,88,0.0,22,22,0,driver_standings.csv
9481,279,84,7.0,5,5,0,driver_standings.csv
9480,279,22,0.0,21,21,0,driver_standings.csv
9479,279,120,2.0,15,15,0,driver_standings.csv
9478,279,119,5.0,10,10,0,driver_standings.csv
9477,279,69,0.0,19,19,0,driver_standings.csv
9476,279,105,0.0,24,24,0,driver_standings.csv
9475,279,100,0.0,20,20,0,driver_standings.csv
9474,279,55,4.0,12,12,0,driver_standings.csv
9473,279,112,2.0,13,13,0,driver_standings.csv
9472,279,70,1.0,16,16,0,driver_standings.csv
9471,279,65,6.0,7,7,0,driver_standings.csv
9470,279,30,20.0,4,4,0,driver_standings.csv
9469,279,71,22.0,3,3,0,driver_standings.csv
9468,279,118,0.0,18,18,0,driver_standings.csv
9467,279,77,5.0,11,11,0,driver_standings.csv
9466,279,109,5.0,9,9,0,driver_standings.csv
9465,279,104,5.0,8,8,0,driver_standings.csv
9464,279,87,6.0,6,6,0,driver_standings.csv
9463,279,102,42.0,2,2,3,driver_standings.csv
9462,279,117,47.0,1,1,4,driver_standings.csv
9511,280,110,0.0,23,23,0,driver_standings.csv
9510,280,123,0.0,24,24,0,driver_standings.csv
9509,280,121,3.0,13,13,0,driver_standings.csv
9508,280,88,0.0,22,22,0,driver_standings.csv
9507,280,84,9.0,5,5,0,driver_standings.csv
9506,280,22,0.0,18,18,0,driver_standings.csv
9505,280,120,2.0,15,15,0,driver_standings.csv
9504,280,119,5.0,10,10,0,driver_standings.csv
9503,280,69,0.0,20,20,0,driver_standings.csv
9502,280,105,0.0,25,25,0,driver_standings.csv
9501,280,100,0.0,21,21,0,driver_standings.csv
9500,280,55,4.0,12,12,0,driver_standings.csv
9499,280,112,2.0,14,14,0,driver_standings.csv
9498,280,70,1.0,16,16,0,driver_standings.csv
9497,280,65,6.0,7,7,0,driver_standings.csv
9496,280,30,24.0,4,4,0,driver_standings.csv
9495,280,71,28.0,3,3,0,driver_standings.csv
9494,280,118,0.0,19,19,0,driver_standings.csv
9493,280,77,5.0,11,11,0,driver_standings.csv
9492,280,109,5.0,9,9,0,driver_standings.csv
9491,280,104,5.0,8,8,0,driver_standings.csv
9490,280,87,6.0,6,6,0,driver_standings.csv
9489,280,102,45.0,2,2,3,driver_standings.csv
9488,280,117,57.0,1,1,5,driver_standings.csv
9539,281,79,0.0,26,26,0,driver_standings.csv
9538,281,91,1.0,18,18,0,driver_standings.csv
9537,281,110,0.0,23,23,0,driver_standings.csv
9536,281,123,0.0,24,24,0,driver_standings.csv
9535,281,121,3.0,13,13,0,driver_standings.csv
9534,281,88,0.0,22,22,0,driver_standings.csv
9533,281,84,9.0,6,6,0,driver_standings.csv
9532,281,22,0.0,19,19,0,driver_standings.csv
9531,281,120,2.0,15,15,0,driver_standings.csv
9530,281,119,9.0,5,5,0,driver_standings.csv
9529,281,69,0.0,20,20,0,driver_standings.csv
9528,281,105,0.0,25,25,0,driver_standings.csv
9527,281,100,0.0,21,21,0,driver_standings.csv
9526,281,55,4.0,12,12,0,driver_standings.csv
9525,281,112,2.0,14,14,0,driver_standings.csv
9524,281,70,1.0,16,16,0,driver_standings.csv
9523,281,65,9.0,7,7,0,driver_standings.csv
9522,281,30,30.0,3,3,0,driver_standings.csv
9521,281,71,28.0,4,4,0,driver_standings.csv
9520,281,118,1.0,17,17,0,driver_standings.csv
9519,281,77,5.0,11,11,0,driver_standings.csv
9518,281,109,5.0,10,10,0,driver_standings.csv
9517,281,104,5.0,9,9,0,driver_standings.csv
9516,281,87,6.0,8,8,0,driver_standings.csv
9515,281,102,47.0,2,2,3,driver_standings.csv
9514,281,117,67.0,1,1,6,driver_standings.csv
9566,282,94,0.0,27,27,0,driver_standings.csv
9565,282,79,0.0,26,26,0,driver_standings.csv
9564,282,91,1.0,18,18,0,driver_standings.csv
9563,282,110,0.0,23,23,0,driver_standings.csv
9562,282,123,0.0,24,24,0,driver_standings.csv
9561,282,121,3.0,13,13,0,driver_standings.csv
9560,282,88,0.0,22,22,0,driver_standings.csv
9559,282,84,9.0,7,7,0,driver_standings.csv
9558,282,22,0.0,19,19,0,driver_standings.csv
9557,282,120,2.0,15,15,0,driver_standings.csv
9556,282,119,11.0,5,5,0,driver_standings.csv
9555,282,69,0.0,20,20,0,driver_standings.csv
9554,282,105,0.0,25,25,0,driver_standings.csv
9553,282,100,0.0,21,21,0,driver_standings.csv
9552,282,55,4.0,12,12,0,driver_standings.csv
9551,282,112,2.0,14,14,0,driver_standings.csv
9550,282,70,1.0,16,16,0,driver_standings.csv
9549,282,65,9.0,8,8,0,driver_standings.csv
9548,282,30,36.0,3,3,0,driver_standings.csv
9547,282,71,28.0,4,4,0,driver_standings.csv
9546,282,118,1.0,17,17,0,driver_standings.csv
9545,282,77,6.0,9,9,0,driver_standings.csv
9544,282,109,5.0,11,11,0,driver_standings.csv
9543,282,104,5.0,10,10,0,driver_standings.csv
9542,282,87,10.0,6,6,0,driver_standings.csv
9541,282,102,50.0,2,2,3,driver_standings.csv
9540,282,117,77.0,1,1,7,driver_standings.csv
9593,283,94,0.0,27,27,0,driver_standings.csv
9592,283,79,0.0,25,25,0,driver_standings.csv
9591,283,91,2.0,16,16,0,driver_standings.csv
9590,283,110,0.0,24,24,0,driver_standings.csv
9589,283,123,0.0,23,23,0,driver_standings.csv
9588,283,121,3.0,14,14,0,driver_standings.csv
9587,283,88,0.0,22,22,0,driver_standings.csv
9586,283,84,11.0,6,6,0,driver_standings.csv
9585,283,22,0.0,19,19,0,driver_standings.csv
9584,283,120,2.0,17,17,0,driver_standings.csv
9583,283,119,17.0,5,5,0,driver_standings.csv
9582,283,69,0.0,20,20,0,driver_standings.csv
9581,283,105,0.0,26,26,0,driver_standings.csv
9580,283,100,0.0,21,21,0,driver_standings.csv
9579,283,55,4.0,12,12,0,driver_standings.csv
9578,283,112,2.0,15,15,0,driver_standings.csv
9577,283,70,1.0,18,18,0,driver_standings.csv
9576,283,65,9.0,9,9,0,driver_standings.csv
9575,283,30,36.0,4,4,0,driver_standings.csv
9574,283,71,38.0,3,3,1,driver_standings.csv
9573,283,118,4.0,13,13,0,driver_standings.csv
9572,283,77,10.0,8,8,0,driver_standings.csv
9571,283,109,5.0,11,11,0,driver_standings.csv
9570,283,104,5.0,10,10,0,driver_standings.csv
9569,283,87,10.0,7,7,0,driver_standings.csv
9568,283,102,50.0,2,2,3,driver_standings.csv
9567,283,117,77.0,1,1,7,driver_standings.csv
9620,284,94,0.0,27,27,0,driver_standings.csv
9619,284,79,0.0,25,25,0,driver_standings.csv
9618,284,91,2.0,16,16,0,driver_standings.csv
9617,284,110,0.0,24,24,0,driver_standings.csv
9616,284,123,0.0,23,23,0,driver_standings.csv
9615,284,121,3.0,14,14,0,driver_standings.csv
9614,284,88,0.0,22,22,0,driver_standings.csv
9613,284,84,11.0,6,6,0,driver_standings.csv
9612,284,22,0.0,19,19,0,driver_standings.csv
9611,284,120,2.0,17,17,0,driver_standings.csv
9610,284,119,18.0,5,5,0,driver_standings.csv
9609,284,69,0.0,20,20,0,driver_standings.csv
9608,284,105,0.0,26,26,0,driver_standings.csv
9607,284,100,0.0,21,21,0,driver_standings.csv
9606,284,55,4.0,12,12,0,driver_standings.csv
9605,284,112,2.0,15,15,0,driver_standings.csv
9604,284,70,1.0,18,18,0,driver_standings.csv
9603,284,65,11.0,7,7,0,driver_standings.csv
9602,284,30,42.0,4,4,0,driver_standings.csv
9601,284,71,48.0,3,3,2,driver_standings.csv
9600,284,118,4.0,13,13,0,driver_standings.csv
9599,284,77,10.0,9,9,0,driver_standings.csv
9598,284,109,5.0,11,11,0,driver_standings.csv
9597,284,104,5.0,10,10,0,driver_standings.csv
9596,284,87,10.0,8,8,0,driver_standings.csv
9595,284,102,53.0,2,2,3,driver_standings.csv
9594,284,117,81.0,1,1,7,driver_standings.csv
9648,285,83,0.0,28,28,0,driver_standings.csv
9647,285,94,0.0,22,22,0,driver_standings.csv
9646,285,79,0.0,26,26,0,driver_standings.csv
9645,285,91,5.0,14,14,0,driver_standings.csv
9644,285,110,0.0,25,25,0,driver_standings.csv
9643,285,123,0.0,24,24,0,driver_standings.csv
9642,285,121,7.0,11,11,0,driver_standings.csv
9641,285,88,0.0,23,23,0,driver_standings.csv
9640,285,84,11.0,6,6,0,driver_standings.csv
9639,285,22,0.0,20,20,0,driver_standings.csv
9638,285,120,2.0,17,17,0,driver_standings.csv
9637,285,119,20.0,5,5,0,driver_standings.csv
9636,285,69,0.0,21,21,0,driver_standings.csv
9635,285,105,0.0,27,27,0,driver_standings.csv
9634,285,100,1.0,19,19,0,driver_standings.csv
9633,285,55,10.0,8,8,0,driver_standings.csv
9632,285,112,2.0,16,16,0,driver_standings.csv
9631,285,70,1.0,18,18,0,driver_standings.csv
9630,285,65,11.0,7,7,0,driver_standings.csv
9629,285,30,42.0,4,4,0,driver_standings.csv
9628,285,71,58.0,2,2,3,driver_standings.csv
9627,285,118,4.0,15,15,0,driver_standings.csv
9626,285,77,10.0,10,10,0,driver_standings.csv
9625,285,109,5.0,13,13,0,driver_standings.csv
9624,285,104,5.0,12,12,0,driver_standings.csv
9623,285,87,10.0,9,9,0,driver_standings.csv
9622,285,102,53.0,3,3,3,driver_standings.csv
9621,285,117,81.0,1,1,7,driver_standings.csv
9676,286,83,0.0,28,28,0,driver_standings.csv
9675,286,94,0.0,20,20,0,driver_standings.csv
9674,286,79,0.0,26,26,0,driver_standings.csv
9673,286,91,7.0,12,12,0,driver_standings.csv
9672,286,110,0.0,25,25,0,driver_standings.csv
9671,286,123,0.0,24,24,0,driver_standings.csv
9670,286,121,7.0,11,11,0,driver_standings.csv
9669,286,88,0.0,23,23,0,driver_standings.csv
9668,286,84,12.0,7,7,0,driver_standings.csv
9667,286,22,0.0,21,21,0,driver_standings.csv
9666,286,120,2.0,17,17,0,driver_standings.csv
9665,286,119,20.0,5,5,0,driver_standings.csv
9664,286,69,0.0,22,22,0,driver_standings.csv
9663,286,105,0.0,27,27,0,driver_standings.csv
9662,286,100,1.0,19,19,0,driver_standings.csv
9661,286,55,13.0,6,6,0,driver_standings.csv
9660,286,112,2.0,16,16,0,driver_standings.csv
9659,286,70,1.0,18,18,0,driver_standings.csv
9658,286,65,11.0,8,8,0,driver_standings.csv
9657,286,30,52.0,4,4,1,driver_standings.csv
9656,286,71,62.0,2,2,3,driver_standings.csv
9655,286,118,4.0,15,15,0,driver_standings.csv
9654,286,77,10.0,10,10,0,driver_standings.csv
9653,286,109,5.0,13,13,0,driver_standings.csv
9652,286,104,5.0,14,14,0,driver_standings.csv
9651,286,87,10.0,9,9,0,driver_standings.csv
9650,286,102,53.0,3,3,3,driver_standings.csv
9649,286,117,87.0,1,1,7,driver_standings.csv
9707,287,126,0.0,31,31,0,driver_standings.csv
9706,287,56,1.0,22,22,0,driver_standings.csv
9705,287,57,4.0,15,15,0,driver_standings.csv
9704,287,83,0.0,30,30,0,driver_standings.csv
9703,287,94,0.0,23,23,0,driver_standings.csv
9702,287,79,0.0,28,28,0,driver_standings.csv
9701,287,91,7.0,12,12,0,driver_standings.csv
9700,287,110,0.0,27,27,0,driver_standings.csv
9699,287,123,0.0,26,26,0,driver_standings.csv
9698,287,121,7.0,11,11,0,driver_standings.csv
9697,287,88,0.0,25,25,0,driver_standings.csv
9696,287,84,12.0,7,7,0,driver_standings.csv
9695,287,22,2.0,18,18,0,driver_standings.csv
9694,287,120,2.0,19,19,0,driver_standings.csv
9693,287,119,20.0,5,5,0,driver_standings.csv
9692,287,69,0.0,24,24,0,driver_standings.csv
9691,287,105,0.0,29,29,0,driver_standings.csv
9690,287,100,1.0,21,21,0,driver_standings.csv
9689,287,55,13.0,6,6,0,driver_standings.csv
9688,287,112,2.0,17,17,0,driver_standings.csv
9687,287,70,1.0,20,20,0,driver_standings.csv
9686,287,65,11.0,8,8,0,driver_standings.csv
9685,287,30,52.0,4,4,1,driver_standings.csv
9684,287,71,65.0,2,2,3,driver_standings.csv
9683,287,118,4.0,16,16,0,driver_standings.csv
9682,287,77,10.0,10,10,0,driver_standings.csv
9681,287,109,5.0,13,13,0,driver_standings.csv
9680,287,104,5.0,14,14,0,driver_standings.csv
9679,287,87,10.0,9,9,0,driver_standings.csv
9678,287,102,63.0,3,3,4,driver_standings.csv
9677,287,117,93.0,1,1,7,driver_standings.csv
9738,288,126,0.0,31,31,0,driver_standings.csv
9737,288,56,1.0,22,22,0,driver_standings.csv
9736,288,57,4.0,15,15,0,driver_standings.csv
9735,288,83,0.0,30,30,0,driver_standings.csv
9734,288,94,0.0,23,23,0,driver_standings.csv
9733,288,79,0.0,28,28,0,driver_standings.csv
9732,288,91,7.0,12,12,0,driver_standings.csv
9731,288,110,0.0,27,27,0,driver_standings.csv
9730,288,123,0.0,26,26,0,driver_standings.csv
9729,288,121,7.0,11,11,0,driver_standings.csv
9728,288,88,0.0,24,24,0,driver_standings.csv
9727,288,84,13.0,7,7,0,driver_standings.csv
9726,288,22,2.0,18,18,0,driver_standings.csv
9725,288,120,2.0,19,19,0,driver_standings.csv
9724,288,119,20.0,5,5,0,driver_standings.csv
9723,288,69,0.0,25,25,0,driver_standings.csv
9722,288,105,0.0,29,29,0,driver_standings.csv
9721,288,100,1.0,21,21,0,driver_standings.csv
9720,288,55,16.0,6,6,0,driver_standings.csv
9719,288,112,2.0,17,17,0,driver_standings.csv
9718,288,70,1.0,20,20,0,driver_standings.csv
9717,288,65,11.0,9,9,0,driver_standings.csv
9716,288,30,52.0,4,4,1,driver_standings.csv
9715,288,71,69.0,3,3,3,driver_standings.csv
9714,288,118,4.0,16,16,0,driver_standings.csv
9713,288,77,12.0,8,8,0,driver_standings.csv
9712,288,109,5.0,13,13,0,driver_standings.csv
9711,288,104,5.0,14,14,0,driver_standings.csv
9710,288,87,10.0,10,10,0,driver_standings.csv
9709,288,102,73.0,2,2,5,driver_standings.csv
9708,288,117,99.0,1,1,7,driver_standings.csv
6792,289,128,0.0,13,13,0,driver_standings.csv
6791,289,79,0.0,12,12,0,driver_standings.csv
6790,289,127,0.0,11,11,0,driver_standings.csv
6789,289,105,0.0,10,10,0,driver_standings.csv
6788,289,57,0.0,9,9,0,driver_standings.csv
6787,289,88,0.0,8,8,0,driver_standings.csv
6786,289,100,0.0,7,7,0,driver_standings.csv
6785,289,65,1.0,6,6,0,driver_standings.csv
6784,289,77,2.0,5,5,0,driver_standings.csv
6783,289,30,3.0,4,4,0,driver_standings.csv
6782,289,102,4.0,3,3,0,driver_standings.csv
6781,289,119,6.0,2,2,0,driver_standings.csv
6780,289,95,10.0,1,1,1,driver_standings.csv
6793,290,95,20.0,1,1,2,driver_standings.csv
6794,290,119,12.0,2,2,0,driver_standings.csv
6795,290,102,4.0,5,5,0,driver_standings.csv
6796,290,30,7.0,3,3,0,driver_standings.csv
6797,290,77,5.0,4,4,0,driver_standings.csv
6798,290,65,1.0,7,7,0,driver_standings.csv
6799,290,100,0.0,9,9,0,driver_standings.csv
6800,290,88,0.0,11,11,0,driver_standings.csv
6801,290,57,1.0,8,8,0,driver_standings.csv
6802,290,105,0.0,12,12,0,driver_standings.csv
6803,290,127,0.0,15,15,0,driver_standings.csv
6804,290,79,0.0,16,16,0,driver_standings.csv
6805,290,128,0.0,17,17,0,driver_standings.csv
6806,290,110,2.0,6,6,0,driver_standings.csv
6807,290,109,0.0,10,10,0,driver_standings.csv
6808,290,123,0.0,13,13,0,driver_standings.csv
6809,290,92,0.0,14,14,0,driver_standings.csv
6810,291,95,30.0,1,1,3,driver_standings.csv
6811,291,119,18.0,2,2,0,driver_standings.csv
6812,291,102,4.0,5,5,0,driver_standings.csv
6813,291,30,11.0,3,3,0,driver_standings.csv
6814,291,77,5.0,4,4,0,driver_standings.csv
6815,291,65,1.0,9,9,0,driver_standings.csv
6816,291,100,0.0,12,12,0,driver_standings.csv
6817,291,88,0.0,15,15,0,driver_standings.csv
6818,291,57,1.0,10,10,0,driver_standings.csv
6819,291,105,1.0,11,11,0,driver_standings.csv
6820,291,127,0.0,19,19,0,driver_standings.csv
6821,291,79,0.0,16,16,0,driver_standings.csv
6822,291,128,0.0,20,20,0,driver_standings.csv
6823,291,110,2.0,8,8,0,driver_standings.csv
6824,291,109,0.0,14,14,0,driver_standings.csv
6825,291,123,0.0,17,17,0,driver_standings.csv
6826,291,92,0.0,18,18,0,driver_standings.csv
6827,291,55,3.0,6,6,0,driver_standings.csv
6828,291,122,2.0,7,7,0,driver_standings.csv
6829,291,81,0.0,13,13,0,driver_standings.csv
6897,292,81,0.0,15,15,0,driver_standings.csv
6891,292,110,2.0,9,9,0,driver_standings.csv
6901,292,108,0.0,23,23,0,driver_standings.csv
6883,292,65,1.0,10,10,0,driver_standings.csv
6884,292,100,0.0,14,14,0,driver_standings.csv
6885,292,88,0.0,13,13,0,driver_standings.csv
6886,292,57,1.0,11,11,0,driver_standings.csv
6880,292,102,4.0,6,6,0,driver_standings.csv
6899,292,91,0.0,17,17,0,driver_standings.csv
6898,292,94,1.0,12,12,0,driver_standings.csv
6896,292,122,2.0,8,8,0,driver_standings.csv
6895,292,55,7.0,5,5,0,driver_standings.csv
6894,292,92,0.0,21,21,0,driver_standings.csv
6893,292,123,0.0,19,19,0,driver_standings.csv
6892,292,109,0.0,16,16,0,driver_standings.csv
6890,292,128,0.0,24,24,0,driver_standings.csv
6889,292,79,0.0,18,18,0,driver_standings.csv
6887,292,105,3.0,7,7,0,driver_standings.csv
6888,292,127,0.0,22,22,0,driver_standings.csv
6882,292,77,8.0,4,4,0,driver_standings.csv
6881,292,30,17.0,3,3,0,driver_standings.csv
6879,292,119,18.0,2,2,0,driver_standings.csv
6878,292,95,40.0,1,1,4,driver_standings.csv
6900,292,104,0.0,20,20,0,driver_standings.csv
6902,293,95,50.0,1,1,5,driver_standings.csv
6903,293,119,24.0,2,2,0,driver_standings.csv
6904,293,102,8.0,4,4,0,driver_standings.csv
6905,293,30,17.0,3,3,0,driver_standings.csv
6906,293,77,8.0,5,5,0,driver_standings.csv
6907,293,65,1.0,12,12,0,driver_standings.csv
6908,293,100,0.0,15,15,0,driver_standings.csv
6909,293,88,0.0,14,14,0,driver_standings.csv
6910,293,57,1.0,13,13,0,driver_standings.csv
6911,293,105,5.0,7,7,0,driver_standings.csv
6912,293,127,0.0,16,16,0,driver_standings.csv
6913,293,79,0.0,21,21,0,driver_standings.csv
6914,293,128,0.0,26,26,0,driver_standings.csv
6915,293,110,2.0,10,10,0,driver_standings.csv
6916,293,109,0.0,18,18,0,driver_standings.csv
6917,293,123,0.0,22,22,0,driver_standings.csv
6918,293,92,0.0,24,24,0,driver_standings.csv
6919,293,55,7.0,6,6,0,driver_standings.csv
6920,293,122,2.0,9,9,0,driver_standings.csv
6921,293,81,0.0,17,17,0,driver_standings.csv
6922,293,94,2.0,11,11,0,driver_standings.csv
6923,293,91,0.0,19,19,0,driver_standings.csv
