,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Winner,Result,Year
7176,I1,13/09/14,Empoli,Roma,0,1,A,Roma,AwayTeamWin,2014
7177,I1,13/09/14,Juventus,Udinese,2,0,H,Juventus,HomeTeamWin,2014
7178,I1,14/09/14,Cagliari,Atalanta,1,2,A,Atalanta,AwayTeamWin,2014
7179,I1,14/09/14,Fiorentina,Genoa,0,0,D,Draw,Draw,2014
7180,I1,14/09/14,Inter,Sassuolo,7,0,H,Inter,HomeTeamWin,2014
7181,I1,14/09/14,Lazio,Cesena,3,0,H,Lazio,HomeTeamWin,2014
7182,I1,14/09/14,Napoli,Chievo,0,1,A,Chievo,AwayTeamWin,2014
7183,I1,14/09/14,Parma,Milan,4,5,A,Milan,AwayTeamWin,2014
7184,I1,14/09/14,Sampdoria,Torino,2,0,H,Sampdoria,HomeTeamWin,2014
7185,I1,15/09/14,Verona,Palermo,2,1,H,Verona,HomeTeamWin,2014
7186,I1,20/09/14,Cesena,Empoli,2,2,D,Draw,Draw,2014
7187,I1,20/09/14,Milan,Juventus,0,1,A,Juventus,AwayTeamWin,2014
7188,I1,21/09/14,Atalanta,Fiorentina,0,1,A,Fiorentina,AwayTeamWin,2014
7189,I1,21/09/14,Chievo,Parma,2,3,A,Parma,AwayTeamWin,2014
7190,I1,21/09/14,Genoa,Lazio,1,0,H,Genoa,HomeTeamWin,2014
7191,I1,21/09/14,Palermo,Inter,1,1,D,Draw,Draw,2014
7192,I1,21/09/14,Roma,Cagliari,2,0,H,Roma,HomeTeamWin,2014
7193,I1,21/09/14,Sassuolo,Sampdoria,0,0,D,Draw,Draw,2014
7194,I1,21/09/14,Torino,Verona,0,1,A,Verona,AwayTeamWin,2014
7195,I1,21/09/14,Udinese,Napoli,1,0,H,Udinese,HomeTeamWin,2014
7196,I1,23/09/14,Empoli,Milan,2,2,D,Draw,Draw,2014
7197,I1,24/09/14,Cagliari,Torino,1,2,A,Torino,AwayTeamWin,2014
7198,I1,24/09/14,Fiorentina,Sassuolo,0,0,D,Draw,Draw,2014
7199,I1,24/09/14,Inter,Atalanta,2,0,H,Inter,HomeTeamWin,2014
7200,I1,24/09/14,Juventus,Cesena,3,0,H,Juventus,HomeTeamWin,2014
7201,I1,24/09/14,Napoli,Palermo,3,3,D,Draw,Draw,2014
7202,I1,24/09/14,Parma,Roma,1,2,A,Roma,AwayTeamWin,2014
7203,I1,24/09/14,Sampdoria,Chievo,2,1,H,Sampdoria,HomeTeamWin,2014
7204,I1,24/09/14,Verona,Genoa,2,2,D,Draw,Draw,2014
7205,I1,25/09/14,Lazio,Udinese,0,1,A,Udinese,AwayTeamWin,2014
7206,I1,27/09/14,Atalanta,Juventus,0,3,A,Juventus,AwayTeamWin,2014
7207,I1,27/09/14,Roma,Verona,2,0,H,Roma,HomeTeamWin,2014
7208,I1,28/09/14,Cesena,Milan,1,1,D,Draw,Draw,2014
7209,I1,28/09/14,Chievo,Empoli,1,1,D,Draw,Draw,2014
7210,I1,28/09/14,Genoa,Sampdoria,0,1,A,Sampdoria,AwayTeamWin,2014
7211,I1,28/09/14,Inter,Cagliari,1,4,A,Cagliari,AwayTeamWin,2014
7212,I1,28/09/14,Sassuolo,Napoli,0,1,A,Napoli,AwayTeamWin,2014
7213,I1,28/09/14,Torino,Fiorentina,1,1,D,Draw,Draw,2014
7214,I1,29/09/14,Palermo,Lazio,0,4,A,Lazio,AwayTeamWin,2014
7215,I1,29/09/14,Udinese,Parma,4,2,H,Udinese,HomeTeamWin,2014
7216,I1,04/10/14,Milan,Chievo,2,0,H,Milan,HomeTeamWin,2014
7217,I1,04/10/14,Verona,Cagliari,1,0,H,Verona,HomeTeamWin,2014
7218,I1,05/10/14,Empoli,Palermo,3,0,H,Empoli,HomeTeamWin,2014
7219,I1,05/10/14,Fiorentina,Inter,3,0,H,Fiorentina,HomeTeamWin,2014
7220,I1,05/10/14,Juventus,Roma,3,2,H,Juventus,HomeTeamWin,2014
7221,I1,05/10/14,Lazio,Sassuolo,3,2,H,Lazio,HomeTeamWin,2014
7222,I1,05/10/14,Napoli,Torino,2,1,H,Napoli,HomeTeamWin,2014
7223,I1,05/10/14,Parma,Genoa,1,2,A,Genoa,AwayTeamWin,2014
7224,I1,05/10/14,Sampdoria,Atalanta,1,0,H,Sampdoria,HomeTeamWin,2014
7225,I1,05/10/14,Udinese,Cesena,1,1,D,Draw,Draw,2014
7226,I1,18/10/14,Roma,Chievo,3,0,H,Roma,HomeTeamWin,2014
7227,I1,18/10/14,Sassuolo,Juventus,1,1,D,Draw,Draw,2014
7228,I1,19/10/14,Atalanta,Parma,1,0,H,Atalanta,HomeTeamWin,2014
7229,I1,19/10/14,Cagliari,Sampdoria,2,2,D,Draw,Draw,2014
7230,I1,19/10/14,Fiorentina,Lazio,0,2,A,Lazio,AwayTeamWin,2014
7231,I1,19/10/14,Inter,Napoli,2,2,D,Draw,Draw,2014
7232,I1,19/10/14,Palermo,Cesena,2,1,H,Palermo,HomeTeamWin,2014
7233,I1,19/10/14,Torino,Udinese,1,0,H,Torino,HomeTeamWin,2014
7234,I1,19/10/14,Verona,Milan,1,3,A,Milan,AwayTeamWin,2014
7235,I1,20/10/14,Genoa,Empoli,1,1,D,Draw,Draw,2014
7236,I1,25/10/14,Empoli,Cagliari,0,4,A,Cagliari,AwayTeamWin,2014
7237,I1,25/10/14,Parma,Sassuolo,1,3,A,Sassuolo,AwayTeamWin,2014
7238,I1,25/10/14,Sampdoria,Roma,0,0,D,Draw,Draw,2014
7239,I1,26/10/14,Cesena,Inter,0,1,A,Inter,AwayTeamWin,2014
7240,I1,26/10/14,Chievo,Genoa,1,2,A,Genoa,AwayTeamWin,2014
7241,I1,26/10/14,Juventus,Palermo,2,0,H,Juventus,HomeTeamWin,2014
7242,I1,26/10/14,Lazio,Torino,2,1,H,Lazio,HomeTeamWin,2014
7243,I1,26/10/14,Milan,Fiorentina,1,1,D,Draw,Draw,2014
7244,I1,26/10/14,Napoli,Verona,6,2,H,Napoli,HomeTeamWin,2014
7245,I1,26/10/14,Udinese,Atalanta,2,0,H,Udinese,HomeTeamWin,2014
7246,I1,28/10/14,Sassuolo,Empoli,3,1,H,Sassuolo,HomeTeamWin,2014
7247,I1,29/10/14,Atalanta,Napoli,1,1,D,Draw,Draw,2014
7248,I1,29/10/14,Cagliari,Milan,1,1,D,Draw,Draw,2014
7249,I1,29/10/14,Fiorentina,Udinese,3,0,H,Fiorentina,HomeTeamWin,2014
7250,I1,29/10/14,Genoa,Juventus,1,0,H,Genoa,HomeTeamWin,2014
7251,I1,29/10/14,Inter,Sampdoria,1,0,H,Inter,HomeTeamWin,2014
7252,I1,29/10/14,Palermo,Chievo,1,0,H,Palermo,HomeTeamWin,2014
7253,I1,29/10/14,Roma,Cesena,2,0,H,Roma,HomeTeamWin,2014
7254,I1,29/10/14,Torino,Parma,1,0,H,Torino,HomeTeamWin,2014
7255,I1,30/10/14,Verona,Lazio,1,1,D,Draw,Draw,2014
7256,I1,01/11/14,Empoli,Juventus,0,2,A,Juventus,AwayTeamWin,2014
7257,I1,01/11/14,Napoli,Roma,2,0,H,Napoli,HomeTeamWin,2014
7258,I1,01/11/14,Parma,Inter,2,0,H,Parma,HomeTeamWin,2014
7259,I1,02/11/14,Chievo,Sassuolo,0,0,D,Draw,Draw,2014
7260,I1,02/11/14,Milan,Palermo,0,2,A,Palermo,AwayTeamWin,2014
7261,I1,02/11/14,Sampdoria,Fiorentina,3,1,H,Sampdoria,HomeTeamWin,2014
7262,I1,02/11/14,Torino,Atalanta,0,0,D,Draw,Draw,2014
7263,I1,02/11/14,Udinese,Genoa,2,4,A,Genoa,AwayTeamWin,2014
7264,I1,03/11/14,Cesena,Verona,1,1,D,Draw,Draw,2014
7265,I1,03/11/14,Lazio,Cagliari,4,2,H,Lazio,HomeTeamWin,2014
7266,I1,08/11/14,Sampdoria,Milan,2,2,D,Draw,Draw,2014
7267,I1,08/11/14,Sassuolo,Atalanta,0,0,D,Draw,Draw,2014
7268,I1,09/11/14,Cagliari,Genoa,1,1,D,Draw,Draw,2014
7269,I1,09/11/14,Chievo,Cesena,2,1,H,Chievo,HomeTeamWin,2014
7270,I1,09/11/14,Empoli,Lazio,2,1,H,Empoli,HomeTeamWin,2014
7271,I1,09/11/14,Fiorentina,Napoli,0,1,A,Napoli,AwayTeamWin,2014
7272,I1,09/11/14,Inter,Verona,2,2,D,Draw,Draw,2014
7273,I1,09/11/14,Juventus,Parma,7,0,H,Juventus,HomeTeamWin,2014
7274,I1,09/11/14,Palermo,Udinese,1,1,D,Draw,Draw,2014
7275,I1,09/11/14,Roma,Torino,3,0,H,Roma,HomeTeamWin,2014
7276,I1,22/11/14,Atalanta,Roma,1,2,A,Roma,AwayTeamWin,2014
7277,I1,22/11/14,Lazio,Juventus,0,3,A,Juventus,AwayTeamWin,2014
7278,I1,23/11/14,Cesena,Sampdoria,1,1,D,Draw,Draw,2014
7279,I1,23/11/14,Milan,Inter,1,1,D,Draw,Draw,2014
7280,I1,23/11/14,Napoli,Cagliari,3,3,D,Draw,Draw,2014
7281,I1,23/11/14,Parma,Empoli,0,2,A,Empoli,AwayTeamWin,2014
7282,I1,23/11/14,Torino,Sassuolo,0,1,A,Sassuolo,AwayTeamWin,2014
7283,I1,23/11/14,Udinese,Chievo,1,1,D,Draw,Draw,2014
7284,I1,23/11/14,Verona,Fiorentina,1,2,A,Fiorentina,AwayTeamWin,2014
7285,I1,24/11/14,Genoa,Palermo,1,1,D,Draw,Draw,2014
7286,I1,29/11/14,Chievo,Lazio,0,0,D,Draw,Draw,2014
7287,I1,29/11/14,Sassuolo,Verona,2,1,H,Sassuolo,HomeTeamWin,2014
7288,I1,30/11/14,Cagliari,Fiorentina,0,4,A,Fiorentina,AwayTeamWin,2014
7289,I1,30/11/14,Cesena,Genoa,0,3,A,Genoa,AwayTeamWin,2014
7290,I1,30/11/14,Empoli,Atalanta,0,0,D,Draw,Draw,2014
7291,I1,30/11/14,Juventus,Torino,2,1,H,Juventus,HomeTeamWin,2014
7292,I1,30/11/14,Milan,Udinese,2,0,H,Milan,HomeTeamWin,2014
7293,I1,30/11/14,Palermo,Parma,2,1,H,Palermo,HomeTeamWin,2014
7294,I1,30/11/14,Roma,Inter,4,2,H,Roma,HomeTeamWin,2014
7295,I1,01/12/14,Sampdoria,Napoli,1,1,D,Draw,Draw,2014
7296,I1,05/12/14,Fiorentina,Juventus,0,0,D,Draw,Draw,2014
7297,I1,06/12/14,Roma,Sassuolo,2,2,D,Draw,Draw,2014
7298,I1,06/12/14,Torino,Palermo,2,2,D,Draw,Draw,2014
7299,I1,07/12/14,Atalanta,Cesena,3,2,H,Atalanta,HomeTeamWin,2014
7300,I1,07/12/14,Genoa,Milan,1,0,H,Genoa,HomeTeamWin,2014
7301,I1,07/12/14,Inter,Udinese,1,2,A,Udinese,AwayTeamWin,2014
7302,I1,07/12/14,Napoli,Empoli,2,2,D,Draw,Draw,2014
7303,I1,07/12/14,Parma,Lazio,1,2,A,Lazio,AwayTeamWin,2014
7304,I1,08/12/14,Cagliari,Chievo,0,2,A,Chievo,AwayTeamWin,2014
7305,I1,08/12/14,Verona,Sampdoria,1,3,A,Sampdoria,AwayTeamWin,2014
7306,I1,13/12/14,Lazio,Atalanta,3,0,H,Lazio,HomeTeamWin,2014
7307,I1,13/12/14,Palermo,Sassuolo,2,1,H,Palermo,HomeTeamWin,2014
7308,I1,14/12/14,Cesena,Fiorentina,1,4,A,Fiorentina,AwayTeamWin,2014
7309,I1,14/12/14,Genoa,Roma,0,1,A,Roma,AwayTeamWin,2014
7310,I1,14/12/14,Juventus,Sampdoria,1,1,D,Draw,Draw,2014
7311,I1,14/12/14,Milan,Napoli,2,0,H,Milan,HomeTeamWin,2014
7312,I1,14/12/14,Parma,Cagliari,0,0,D,Draw,Draw,2014
7313,I1,14/12/14,Udinese,Verona,1,2,A,Verona,AwayTeamWin,2014
7314,I1,15/12/14,Chievo,Inter,0,2,A,Inter,AwayTeamWin,2014
7315,I1,15/12/14,Empoli,Torino,0,0,D,Draw,Draw,2014
7316,I1,18/12/14,Cagliari,Juventus,1,3,A,Juventus,AwayTeamWin,2014
7317,I1,18/12/14,Napoli,Parma,2,0,H,Napoli,HomeTeamWin,2014
